Date,Open,High,Low,Close,Volume
1999-07-21 00:00:00-04:00,0.039647413,0.039647413,0.037736993,0.03893112,112080000
1999-07-22 00:00:00-04:00,0.038692658,0.038692658,0.036781322,0.037139926,213264000
1999-07-23 00:00:00-04:00,0.037020695,0.038214823,0.037020695,0.037139926,80256000
1999-07-26 00:00:00-04:00,0.03809467,0.03809467,0.037259147,0.037259147,60528000
1999-07-27 00:00:00-04:00,0.03725914,0.037497601,0.036781309,0.037378371,98592000
1999-07-28 00:00:00-04:00,0.037259149,0.038453276,0.037139922,0.037975442,244224000
1999-07-29 00:00:00-04:00,0.037259149,0.038453276,0.037020691,0.038334049,388800000
1999-07-30 00:00:00-04:00,0.038334061,0.039408958,0.03821483,0.038453288,452304000
1999-08-02 00:00:00-04:00,0.038453281,0.038931116,0.038214823,0.038811889,313344000
1999-08-03 00:00:00-04:00,0.038811879,0.038811879,0.037497606,0.03785621,255216000
1999-08-04 00:00:00-04:00,0.038094668,0.038214814,0.037736979,0.03785621,89952000
1999-08-05 00:00:00-04:00,0.037856226,0.038453288,0.037259161,0.038453288,240576000
1999-08-06 00:00:00-04:00,0.038334061,0.038572519,0.03821483,0.038453288,183984000
1999-08-09 00:00:00-04:00,0.038572519,0.038931123,0.03821483,0.038453288,31056000
1999-08-10 00:00:00-04:00,0.038692657,0.040841534,0.03845328,0.039169572,212064000
1999-08-11 00:00:00-04:00,0.039886782,0.042275037,0.039408948,0.041797202,197712000
1999-08-12 00:00:00-04:00,0.042035663,0.044901752,0.041797205,0.043826856,239616000
1999-08-13 00:00:00-04:00,0.043469175,0.044304698,0.04299134,0.043349944,84672000
1999-08-16 00:00:00-04:00,0.043707621,0.043707621,0.04024447,0.04167797,223440000
1999-08-17 00:00:00-04:00,0.041797202,0.042513495,0.040722305,0.041797202,193536000
1999-08-18 00:00:00-04:00,0.041319362,0.043229781,0.040483839,0.042752866,279888000
1999-08-19 00:00:00-04:00,0.045738193,0.054217231,0.044185461,0.05182806,1966992000
1999-08-20 00:00:00-04:00,0.051948195,0.05230588,0.049439795,0.05135113,353088000
1999-08-23 00:00:00-04:00,0.050633927,0.050633927,0.04657371,0.048245672,507984000
1999-08-24 00:00:00-04:00,0.047529374,0.04848504,0.04514112,0.048007209,398064000
1999-08-25 00:00:00-04:00,0.048126441,0.048604275,0.045857417,0.047767837,350352000
1999-08-26 00:00:00-04:00,0.047767838,0.048485046,0.046335253,0.047051545,275376000
1999-08-27 00:00:00-04:00,0.048007216,0.051589595,0.047767839,0.049679175,552384000
1999-08-30 00:00:00-04:00,0.050514706,0.051470375,0.047410158,0.049499422,158640000
1999-08-31 00:00:00-04:00,0.049679168,0.053977842,0.048723502,0.053739384,786864000
1999-09-01 00:00:00-04:00,0.053739382,0.053739382,0.050395459,0.051230982,565344000
1999-09-02 00:00:00-04:00,0.04955904,0.050873314,0.048485059,0.050633941,341088000
1999-09-03 00:00:00-04:00,0.051589596,0.052305888,0.050633929,0.050992534,258864000
1999-09-07 00:00:00-04:00,0.051828055,0.051828055,0.050514697,0.050754074,124416000
1999-09-08 00:00:00-04:00,0.050873314,0.051231003,0.050633941,0.050633941,170064000
1999-09-09 00:00:00-04:00,0.051111777,0.051470381,0.04896198,0.049917649,209472000
1999-09-10 00:00:00-04:00,0.050754087,0.051351149,0.05039548,0.050633941,167424000
1999-09-13 00:00:00-04:00,0.050873299,0.050873299,0.048485044,0.048961964,174432000
1999-09-14 00:00:00-04:00,0.048961977,0.048961977,0.047290931,0.047529392,250368000
1999-09-15 00:00:00-04:00,0.046932319,0.04848505,0.046573715,0.047887988,212736000
1999-09-16 00:00:00-04:00,0.047290915,0.047767834,0.046095872,0.046692938,158112000
1999-09-17 00:00:00-04:00,0.046394865,0.046813087,0.044901748,0.04657371,171648000
1999-09-20 00:00:00-04:00,0.04573819,0.046335255,0.044901751,0.044901751,229104000
1999-09-21 00:00:00-04:00,0.043946995,0.044185453,0.04000601,0.040603071,737328000
1999-09-22 00:00:00-04:00,0.040603073,0.0417972,0.038214819,0.041558743,375984000
1999-09-23 00:00:00-04:00,0.041677967,0.041797197,0.037736981,0.03809467,379584000
1999-09-24 00:00:00-04:00,0.038214826,0.039169577,0.032004815,0.034631528,684912000
1999-09-27 00:00:00-04:00,0.036900546,0.037497611,0.034631522,0.036781318,432000000
1999-09-28 00:00:00-04:00,0.036840929,0.040603071,0.036781316,0.040125236,413184000
1999-09-29 00:00:00-04:00,0.040960763,0.042513494,0.036303484,0.036900546,594048000
1999-09-30 00:00:00-04:00,0.038214819,0.039408946,0.036303484,0.036781318,342528000
1999-10-01 00:00:00-04:00,0.036184247,0.037497605,0.034631516,0.036542851,347760000
1999-10-04 00:00:00-04:00,0.037736981,0.037856212,0.036781315,0.037259147,177600000
1999-10-05 00:00:00-04:00,0.037259153,0.041080912,0.037259153,0.040841535,478080000
1999-10-06 00:00:00-04:00,0.040960769,0.047767845,0.04060308,0.045738194,1508736000
1999-10-07 00:00:00-04:00,0.047648601,0.047648601,0.042513489,0.042752866,487296000
1999-10-08 00:00:00-04:00,0.042752873,0.046216025,0.041080911,0.044901751,398928000
1999-10-11 00:00:00-04:00,0.045260352,0.045379582,0.042513493,0.04370762,544464000
1999-10-12 00:00:00-04:00,0.043946984,0.044424819,0.042991315,0.043110546,322992000
1999-10-13 00:00:00-04:00,0.04263273,0.04263273,0.041080914,0.041916437,280368000
1999-10-14 00:00:00-04:00,0.042035669,0.042035669,0.040603083,0.041080918,192336000
1999-10-15 00:00:00-04:00,0.039050345,0.041080912,0.038931115,0.040841535,210720000
1999-10-18 00:00:00-04:00,0.040960781,0.040960781,0.038453295,0.038692672,215184000
1999-10-19 00:00:00-04:00,0.039886785,0.039886785,0.036423633,0.037139926,308928000
1999-10-20 00:00:00-04:00,0.037736996,0.038931123,0.037139934,0.038453288,348720000
1999-10-21 00:00:00-04:00,0.038334041,0.04024446,0.037259141,0.04024446,382128000
1999-10-22 00:00:00-04:00,0.040125235,0.042394262,0.040125235,0.041200135,286752000
1999-10-25 00:00:00-04:00,0.040960765,0.041558746,0.039169572,0.039169572,213840000
1999-10-26 00:00:00-04:00,0.040841529,0.044424829,0.040603071,0.042991325,481248000
1999-10-27 00:00:00-04:00,0.043229796,0.043469173,0.040363706,0.041080918,214128000
1999-10-28 00:00:00-04:00,0.041319369,0.042035662,0.038931114,0.039169572,222768000
1999-10-29 00:00:00-04:00,0.039647406,0.04299133,0.039408948,0.042275038,330528000
1999-11-01 00:00:00-05:00,0.041558746,0.046573713,0.041558746,0.044901751,782544000
1999-11-02 00:00:00-05:00,0.045738186,0.048007213,0.045379582,0.047767837,837504000
1999-11-03 00:00:00-05:00,0.04967918,0.053739397,0.049320576,0.052425124,2011680000
1999-11-04 00:00:00-05:00,0.053023095,0.057202538,0.053023095,0.055769037,1260336000
1999-11-05 00:00:00-05:00,0.057321787,0.057799618,0.051351149,0.053977862,616368000
1999-11-08 00:00:00-05:00,0.052305881,0.057083309,0.050633923,0.055530578,470016000
1999-11-09 00:00:00-05:00,0.055411358,0.055649815,0.052545268,0.054694146,272352000
1999-11-10 00:00:00-05:00,0.054873913,0.054933527,0.053142337,0.054217234,144048000
1999-11-11 00:00:00-05:00,0.054217231,0.060904157,0.053023103,0.058038071,562704000
1999-11-12 00:00:00-05:00,0.060546481,0.06114354,0.057083326,0.06114354,501504000
1999-11-15 00:00:00-05:00,0.061560835,0.063412561,0.05899374,0.059949409,362208000
1999-11-16 00:00:00-05:00,0.061382018,0.066875738,0.061143557,0.065681614,723792000
1999-11-17 00:00:00-05:00,0.066875704,0.071652213,0.065920035,0.068189062,786384000
1999-11-18 00:00:00-05:00,0.069621649,0.07021963,0.067830459,0.068427518,235968000
1999-11-19 00:00:00-05:00,0.076668115,0.08478855,0.076428738,0.081922457,2165184000
1999-11-22 00:00:00-05:00,0.084012617,0.08407223,0.076906552,0.08180321,540192000
1999-11-23 00:00:00-05:00,0.073443396,0.076787319,0.072607876,0.0759518,553248000
1999-11-24 00:00:00-05:00,0.075593203,0.076428723,0.067950601,0.073562637,406848000
1999-11-26 00:00:00-05:00,0.072846326,0.073562625,0.070696533,0.073085703,71760000
1999-11-29 00:00:00-05:00,0.072846355,0.073802025,0.068786144,0.070458107,298608000
1999-11-30 00:00:00-05:00,0.070696536,0.071890666,0.066158488,0.066158488,314688000
1999-12-01 00:00:00-05:00,0.066158504,0.070458098,0.066158504,0.069502428,223536000
1999-12-02 00:00:00-05:00,0.069741803,0.075593217,0.069741803,0.074637547,309888000
1999-12-03 00:00:00-05:00,0.07535385,0.076668124,0.071890698,0.072846361,342768000
1999-12-06 00:00:00-05:00,0.073085701,0.075234579,0.073085701,0.074876897,178608000
1999-12-07 00:00:00-05:00,0.075473965,0.075593199,0.069502417,0.072368503,186384000
1999-12-08 00:00:00-05:00,0.072130031,0.076309481,0.071890661,0.075593188,201696000
1999-12-09 00:00:00-05:00,0.075473959,0.077384382,0.070696535,0.073324166,214944000
1999-12-10 00:00:00-05:00,0.074637565,0.074996169,0.071174412,0.072487764,98304000
1999-12-13 00:00:00-05:00,0.07165222,0.074159702,0.070696551,0.072249286,183840000
1999-12-14 00:00:00-05:00,0.072368494,0.074159683,0.070338844,0.071055137,273888000
1999-12-15 00:00:00-05:00,0.070577311,0.070935915,0.06711416,0.068786122,205968000
1999-12-16 00:00:00-05:00,0.069144729,0.070219625,0.068069832,0.068308286,132576000
1999-12-17 00:00:00-05:00,0.070219643,0.072965586,0.069861039,0.071890689,262080000
1999-12-20 00:00:00-05:00,0.072010833,0.079265477,0.069502436,0.07786224,402432000
1999-12-21 00:00:00-05:00,0.077862219,0.08132537,0.074996133,0.081206143,388368000
1999-12-22 00:00:00-05:00,0.081444629,0.084072254,0.078340081,0.083116591,251184000
1999-12-23 00:00:00-05:00,0.083235801,0.088848746,0.082878113,0.088610291,280224000
1999-12-27 00:00:00-05:00,0.090520699,0.090639933,0.08431069,0.085266359,202416000
1999-12-28 00:00:00-05:00,0.085266334,0.08837088,0.084788503,0.085026957,179184000
1999-12-29 00:00:00-05:00,0.084848186,0.088848784,0.084788572,0.087893121,132144000
1999-12-30 00:00:00-05:00,0.087893083,0.089207357,0.086460491,0.088610291,139776000
1999-12-31 00:00:00-05:00,0.088430526,0.089804413,0.088132451,0.08968427,127344000
2000-01-03 00:00:00-05:00,0.090282242,0.090998534,0.084310687,0.0894458,300912000
2000-01-04 00:00:00-05:00,0.087893087,0.088132457,0.08263874,0.087057561,300480000
2000-01-05 00:00:00-05:00,0.084550083,0.085982668,0.082997348,0.084191479,188352000
2000-01-06 00:00:00-05:00,0.084191466,0.084191466,0.075473967,0.078697748,120480000
2000-01-07 00:00:00-05:00,0.078340105,0.080847588,0.077145974,0.080012068,71184000
2000-01-10 00:00:00-05:00,0.080250486,0.085982665,0.078817901,0.082638741,239856000
2000-01-11 00:00:00-05:00,0.082160916,0.083116586,0.079294823,0.079294823,148128000
2000-01-12 00:00:00-05:00,0.079294809,0.079414958,0.076190262,0.077265158,123552000
2000-01-13 00:00:00-05:00,0.077145913,0.081206128,0.076190244,0.08048892,132192000
2000-01-14 00:00:00-05:00,0.081683987,0.087296016,0.08144461,0.083952092,604560000
2000-01-18 00:00:00-05:00,0.085026985,0.087893077,0.081206145,0.087535389,261648000
2000-01-19 00:00:00-05:00,0.087893103,0.087893103,0.085982679,0.086698972,164688000
2000-01-20 00:00:00-05:00,0.087416163,0.092192672,0.085744201,0.086460494,179568000
2000-01-21 00:00:00-05:00,0.0862211,0.086579704,0.083355008,0.085504808,544272000
2000-01-24 00:00:00-05:00,0.088251676,0.088251676,0.08120614,0.081683978,256944000
2000-01-25 00:00:00-05:00,0.082041705,0.082878148,0.078340098,0.080966808,237120000
2000-01-26 00:00:00-05:00,0.080966785,0.083116586,0.076190275,0.077622861,232464000
2000-01-27 00:00:00-05:00,0.078219912,0.078219912,0.070696544,0.073562637,458208000
2000-01-28 00:00:00-05:00,0.072607879,0.07308571,0.068547662,0.071413748,194448000
2000-01-31 00:00:00-05:00,0.07177145,0.073324185,0.066875713,0.070816703,182400000
2000-02-01 00:00:00-05:00,0.070935951,0.073085745,0.068308319,0.072487764,92976000
2000-02-02 00:00:00-05:00,0.072846331,0.075951801,0.072487727,0.074518293,149040000
2000-02-03 00:00:00-05:00,0.076906544,0.078459278,0.075234582,0.07571242,108240000
2000-02-04 00:00:00-05:00,0.078100679,0.078100679,0.075951802,0.077503614,123696000
2000-02-07 00:00:00-05:00,0.077862211,0.077862211,0.072607872,0.072727099,217488000
2000-02-08 00:00:00-05:00,0.07451833,0.078817925,0.072607913,0.076190293,468816000
2000-02-09 00:00:00-05:00,0.079056366,0.080369724,0.077981469,0.078100696,589056000
2000-02-10 00:00:00-05:00,0.08287811,0.095536591,0.08287811,0.09410309,970080000
2000-02-11 00:00:00-05:00,0.098760395,0.098880544,0.088610315,0.095536619,423792000
2000-02-14 00:00:00-05:00,0.095775042,0.110821776,0.094819373,0.110821776,650112000
2000-02-15 00:00:00-05:00,0.111061189,0.111180417,0.101985085,0.106523134,450480000
2000-02-16 00:00:00-05:00,0.107717223,0.115121363,0.106523093,0.111418828,1019568000
2000-02-17 00:00:00-05:00,0.11129959,0.116077014,0.109627628,0.115359806,535776000
2000-02-18 00:00:00-05:00,0.11368787,0.130407483,0.11285235,0.128735527,960864000
2000-02-22 00:00:00-05:00,0.124675307,0.126346346,0.120375707,0.125152215,542496000
2000-02-23 00:00:00-05:00,0.123719674,0.127182826,0.122166946,0.125869468,511392000
2000-02-24 00:00:00-05:00,0.126585749,0.127421269,0.119420063,0.124675326,244320000
2000-02-25 00:00:00-05:00,0.124794545,0.124794545,0.11177746,0.116912566,278736000
2000-02-28 00:00:00-05:00,0.116315505,0.117509636,0.114165718,0.116077051,517872000
2000-02-29 00:00:00-05:00,0.115359838,0.123719642,0.115359838,0.122286141,306048000
2000-03-01 00:00:00-05:00,0.122286177,0.122286177,0.116793374,0.118703797,383568000
2000-03-02 00:00:00-05:00,0.119659428,0.119659428,0.110344878,0.110702559,191040000
2000-03-03 00:00:00-05:00,0.110821791,0.113687877,0.109867038,0.112493753,273696000
2000-03-06 00:00:00-05:00,0.113210993,0.121809267,0.110821822,0.111777492,432096000
2000-03-07 00:00:00-05:00,0.143304443,0.166710983,0.137094432,0.159187615,1952208000
2000-03-08 00:00:00-05:00,0.159097714,0.161934444,0.147604003,0.160500944,668736000
2000-03-09 00:00:00-05:00,0.162411418,0.206358419,0.161934495,0.191640019,952944000
2000-03-10 00:00:00-05:00,0.201581879,0.277054933,0.200148379,0.225465342,2161200000
2000-03-13 00:00:00-05:00,0.20444803,0.286608952,0.20253669,0.285176367,2415168000
2000-03-14 00:00:00-05:00,0.283623542,0.283623542,0.20635838,0.210418597,1567776000
2000-03-15 00:00:00-05:00,0.22549556,0.231317629,0.194893998,0.201820299,995616000
2000-03-16 00:00:00-05:00,0.208268774,0.215434459,0.176981175,0.17993623,750384000
2000-03-17 00:00:00-05:00,0.175787141,0.204448037,0.175756869,0.190833881,557616000
2000-03-20 00:00:00-05:00,0.198357209,0.204686447,0.184623829,0.190714613,365280000
2000-03-21 00:00:00-05:00,0.191072271,0.192744226,0.166233147,0.181279883,536640000
2000-03-22 00:00:00-05:00,0.182713363,0.188206164,0.179607893,0.182594135,230592000
2000-03-23 00:00:00-05:00,0.18092222,0.195849731,0.180563622,0.185817957,309408000
2000-03-24 00:00:00-05:00,0.184623842,0.192983647,0.171965352,0.178056136,231600000
2000-03-27 00:00:00-05:00,0.177697461,0.183429646,0.164800534,0.166352347,388944000
2000-03-28 00:00:00-05:00,0.160620206,0.162411402,0.150947044,0.153933287,393312000
2000-03-29 00:00:00-05:00,0.154530308,0.1581127,0.137572249,0.143782258,469440000
2000-03-30 00:00:00-05:00,0.139482675,0.156202296,0.134706165,0.142945826,361920000
2000-03-31 00:00:00-05:00,0.152708881,0.167905117,0.149992293,0.16142638,962976000
2000-04-03 00:00:00-04:00,0.159963545,0.160500997,0.144617822,0.148798183,329952000
2000-04-04 00:00:00-04:00,0.156679218,0.159306836,0.108911371,0.143304437,513792000
2000-04-05 00:00:00-04:00,0.144737934,0.186295763,0.137333793,0.175190017,639600000
2000-04-06 00:00:00-04:00,0.183310449,0.192624999,0.174592951,0.183310449,404592000
2000-04-07 00:00:00-04:00,0.192505789,0.200626223,0.184385355,0.195968941,318576000
2000-04-10 00:00:00-04:00,0.199312879,0.210896466,0.17495066,0.178653196,395280000
2000-04-11 00:00:00-04:00,0.166202877,0.181519255,0.152858368,0.168024331,457584000
2000-04-12 00:00:00-04:00,0.168263748,0.171965354,0.149992311,0.150589377,313440000
